GM_TYPE=Unknown Line Type
DESCRIPTION=PathProfile
591459.029,2871228.158
591459.037,2871228.117
591459.046,2871228.076
591459.054,2871228.035
591459.062,2871227.995
591459.071,2871227.954
591459.079,2871227.913
591459.088,2871227.872
591459.096,2871227.831
591459.104,2871227.790
591459.113,2871227.749
591459.121,2871227.708
591459.130,2871227.668
591459.138,2871227.627
591459.146,2871227.586
591459.155,2871227.545
591459.163,2871227.504
591459.172,2871227.463
591459.180,2871227.422
591459.188,2871227.381
591459.197,2871227.341
591459.205,2871227.300
591459.214,2871227.259
591459.222,2871227.218
591459.230,2871227.177
591459.239,2871227.136
591459.247,2871227.095
591459.255,2871227.054
591459.264,2871227.014
591459.272,2871226.973
591459.281,2871226.932
591459.289,2871226.891
591459.297,2871226.850
591459.306,2871226.809
591459.314,2871226.768
591459.323,2871226.727
591459.331,2871226.687
591459.339,2871226.646
591459.348,2871226.605
591459.356,2871226.564
591459.365,2871226.523
591459.373,2871226.482
591459.381,2871226.441
591459.390,2871226.400
591459.398,2871226.360
591459.407,2871226.319
591459.415,2871226.278
591459.423,2871226.237
591459.432,2871226.196
591459.440,2871226.155
591459.449,2871226.114
591459.457,2871226.073
591459.465,2871226.033
591459.474,2871225.992
591459.482,2871225.951
591459.491,2871225.910
591459.499,2871225.869
591459.507,2871225.828
591459.516,2871225.787
591459.524,2871225.746
591459.532,2871225.706
591459.541,2871225.665
591459.549,2871225.624
591459.558,2871225.583
591459.566,2871225.542
591459.574,2871225.501
591459.583,2871225.460
591459.591,2871225.419
591459.600,2871225.379
591459.608,2871225.338
591459.616,2871225.297
591459.625,2871225.256
591459.633,2871225.215
591459.642,2871225.174
591459.650,2871225.133
591459.658,2871225.092
591459.667,2871225.052
591459.675,2871225.011
591459.684,2871224.970
591459.692,2871224.929
591459.700,2871224.888
591459.709,2871224.847
591459.717,2871224.806
591459.726,2871224.765
591459.734,2871224.725
591459.742,2871224.684
591459.751,2871224.643
591459.759,2871224.602
591459.768,2871224.561
591459.776,2871224.520
591459.784,2871224.479
591459.793,2871224.438
591459.801,2871224.398
591459.809,2871224.357
591459.818,2871224.316
591459.826,2871224.275
591459.835,2871224.234
591459.843,2871224.193
591459.851,2871224.152
591459.860,2871224.111
591459.868,2871224.071
591459.877,2871224.030
591459.885,2871223.989
591459.893,2871223.948
591459.902,2871223.907
591459.910,2871223.866
591459.919,2871223.825
591459.927,2871223.784
591459.935,2871223.744
591459.944,2871223.703
591459.952,2871223.662
591459.961,2871223.621
591459.969,2871223.580
591459.977,2871223.539
591459.986,2871223.498
591459.994,2871223.457
591460.003,2871223.417
591460.011,2871223.376
591460.019,2871223.335
591460.028,2871223.294
591460.036,2871223.253
591460.045,2871223.212
591460.053,2871223.171
591460.061,2871223.130
591460.070,2871223.089
591460.078,2871223.049
591460.087,2871223.008
591460.095,2871222.967
591460.103,2871222.926
591460.112,2871222.885
591460.120,2871222.844
591460.128,2871222.803
591460.137,2871222.762
591460.145,2871222.722
591460.154,2871222.681
591460.162,2871222.640
591460.170,2871222.599
591460.179,2871222.558
591460.187,2871222.517
591460.196,2871222.476
591460.204,2871222.435
591460.212,2871222.395
591460.221,2871222.354
591460.229,2871222.313
591460.238,2871222.272
591460.246,2871222.231
591460.254,2871222.190
591460.263,2871222.149
591460.271,2871222.108
591460.280,2871222.068
591460.288,2871222.027
591460.296,2871221.986
591460.305,2871221.945
591460.313,2871221.904
591460.322,2871221.863
591460.330,2871221.822
591460.338,2871221.781
591460.347,2871221.741
591460.355,2871221.700
591460.364,2871221.659
591460.372,2871221.618
591460.380,2871221.577
591460.389,2871221.536
591460.397,2871221.495
591460.405,2871221.454
591460.414,2871221.414
591460.422,2871221.373
591460.431,2871221.332
591460.439,2871221.291
591460.447,2871221.250
591460.456,2871221.209
591460.464,2871221.168
591460.473,2871221.127
591460.481,2871221.087
591460.489,2871221.046
591460.498,2871221.005
591460.506,2871220.964
591460.515,2871220.923
591460.523,2871220.882
591460.531,2871220.841
591460.540,2871220.800
591460.548,2871220.760
591460.557,2871220.719
591460.565,2871220.678
591460.573,2871220.637
591460.582,2871220.596
591460.590,2871220.555
591460.599,2871220.514
591460.607,2871220.473
591460.615,2871220.433
591460.624,2871220.392
591460.632,2871220.351
591460.641,2871220.310
591460.649,2871220.269
591460.657,2871220.228
591460.666,2871220.187
591460.674,2871220.146
591460.682,2871220.106
591460.691,2871220.065
591460.699,2871220.024
591460.708,2871219.983
591460.716,2871219.942
591460.724,2871219.901
591460.733,2871219.860
591460.741,2871219.819
591460.750,2871219.779
591460.758,2871219.738
591460.766,2871219.697
591460.775,2871219.656
591460.783,2871219.615
591460.792,2871219.574
591460.800,2871219.533
591460.808,2871219.492
591460.817,2871219.452
591460.825,2871219.411
591460.834,2871219.370
591460.842,2871219.329
591460.850,2871219.288
591460.859,2871219.247
591460.867,2871219.206
591460.876,2871219.165
591460.884,2871219.125
591460.892,2871219.084
591460.901,2871219.043
591460.909,2871219.002
591460.918,2871218.961
591460.926,2871218.920
591460.934,2871218.879
591460.943,2871218.838
591460.951,2871218.798
591460.960,2871218.757
591460.968,2871218.716
591460.976,2871218.675
591460.985,2871218.634
591460.993,2871218.593
591461.001,2871218.552
591461.010,2871218.511
591461.018,2871218.471
591461.027,2871218.430
591461.035,2871218.389
591461.043,2871218.348
591461.052,2871218.307
591461.060,2871218.266
591461.069,2871218.225
591461.077,2871218.184
591461.085,2871218.143
591461.094,2871218.103
591461.102,2871218.062
591461.111,2871218.021
591461.119,2871217.980
591461.127,2871217.939
591461.136,2871217.898
591461.144,2871217.857
591461.153,2871217.816
591461.161,2871217.776
591461.169,2871217.735
591461.178,2871217.694
591461.186,2871217.653
591461.195,2871217.612
591461.203,2871217.571
591461.211,2871217.530
591461.220,2871217.489
591461.228,2871217.449
591461.237,2871217.408
591461.245,2871217.367
591461.253,2871217.326
591461.262,2871217.285
591461.270,2871217.244
591461.278,2871217.203
591461.287,2871217.162
591461.295,2871217.122
591461.304,2871217.081
591461.312,2871217.040
591461.320,2871216.999
591461.329,2871216.958
591461.337,2871216.917
591461.346,2871216.876
591461.354,2871216.835
591461.362,2871216.795
591461.371,2871216.754
591461.379,2871216.713
591461.388,2871216.672
591461.396,2871216.631
591461.404,2871216.590
591461.413,2871216.549
591461.421,2871216.508
591461.430,2871216.468
591461.438,2871216.427
591461.446,2871216.386
591461.455,2871216.345
591461.463,2871216.304
591461.472,2871216.263
591461.480,2871216.222
591461.488,2871216.181
591461.497,2871216.141
591461.505,2871216.100
591461.514,2871216.059
591461.522,2871216.018
591461.530,2871215.977
591461.539,2871215.936
591461.547,2871215.895
591461.555,2871215.854
591461.564,2871215.814
591461.572,2871215.773
591461.581,2871215.732
591461.589,2871215.691
591461.597,2871215.650
591461.606,2871215.609
591461.614,2871215.568
591461.623,2871215.527
591461.631,2871215.487
591461.639,2871215.446
591461.648,2871215.405
591461.656,2871215.364
591461.657,2871215.362
591461.659,2871215.322
591461.661,2871215.281
591461.664,2871215.239
591461.666,2871215.197
591461.668,2871215.156
591461.671,2871215.114
591461.673,2871215.072
591461.675,2871215.031
591461.678,2871214.989
591461.680,2871214.947
591461.682,2871214.906
591461.685,2871214.864
591461.687,2871214.822
591461.690,2871214.781
591461.692,2871214.739
591461.694,2871214.697
591461.697,2871214.656
591461.699,2871214.614
591461.701,2871214.572
591461.704,2871214.531
591461.706,2871214.489
591461.708,2871214.447
591461.711,2871214.406
591461.713,2871214.364
591461.715,2871214.322
591461.718,2871214.281
591461.720,2871214.239
591461.723,2871214.197
591461.725,2871214.156
591461.727,2871214.114
591461.730,2871214.072
591461.732,2871214.031
591461.734,2871213.989
591461.737,2871213.947
591461.739,2871213.906
591461.741,2871213.864
591461.744,2871213.822
591461.746,2871213.781
591461.749,2871213.739
591461.751,2871213.697
591461.753,2871213.656
591461.756,2871213.614
591461.758,2871213.572
591461.760,2871213.531
591461.763,2871213.489
591461.765,2871213.447
591461.767,2871213.406
591461.770,2871213.364
591461.772,2871213.322
591461.774,2871213.281
591461.777,2871213.239
591461.779,2871213.198
591461.782,2871213.156
591461.784,2871213.114
591461.786,2871213.073
591461.789,2871213.031
591461.791,2871212.989
591461.793,2871212.948
591461.796,2871212.906
591461.798,2871212.864
591461.800,2871212.823
591461.803,2871212.781
591461.805,2871212.739
591461.807,2871212.698
591461.810,2871212.656
591461.812,2871212.614
591461.815,2871212.573
591461.817,2871212.531
591461.819,2871212.489
591461.822,2871212.448
591461.824,2871212.406
591461.826,2871212.364
591461.829,2871212.323
591461.831,2871212.281
591461.833,2871212.239
591461.836,2871212.198
591461.838,2871212.156
591461.840,2871212.114
591461.843,2871212.073
591461.845,2871212.031
591461.848,2871211.989
591461.850,2871211.948
591461.852,2871211.906
591461.855,2871211.864
591461.857,2871211.823
591461.859,2871211.781
591461.862,2871211.739
591461.864,2871211.698
591461.866,2871211.656
591461.869,2871211.614
591461.871,2871211.573
591461.873,2871211.531
591461.876,2871211.489
591461.878,2871211.448
591461.881,2871211.406
591461.883,2871211.364
591461.885,2871211.323
591461.888,2871211.281
591461.890,2871211.239
591461.892,2871211.198
591461.895,2871211.156
591461.897,2871211.114
591461.899,2871211.073
591461.902,2871211.031
591461.904,2871210.989
591461.907,2871210.948
591461.909,2871210.906
591461.911,2871210.864
591461.914,2871210.823
591461.916,2871210.781
591461.918,2871210.739
591461.921,2871210.698
591461.923,2871210.656
591461.925,2871210.614
591461.928,2871210.573
591461.930,2871210.531
591461.932,2871210.489
591461.935,2871210.448
591461.937,2871210.406
591461.940,2871210.364
591461.942,2871210.323
591461.944,2871210.281
591461.947,2871210.239
591461.949,2871210.198
591461.951,2871210.156
591461.954,2871210.114
591461.956,2871210.073
591461.958,2871210.031
591461.961,2871209.989
591461.963,2871209.948
591461.965,2871209.906
591461.968,2871209.864
591461.970,2871209.823
591461.973,2871209.781
591461.975,2871209.740
591461.977,2871209.698
591461.980,2871209.656
591461.982,2871209.615
591461.984,2871209.573
591461.987,2871209.531
591461.989,2871209.490
591461.991,2871209.448
591461.994,2871209.406
591461.996,2871209.365
591461.998,2871209.323
591462.001,2871209.281
591462.003,2871209.240
591462.006,2871209.198
591462.008,2871209.156
591462.010,2871209.115
591462.013,2871209.073
591462.015,2871209.031
591462.017,2871208.990
591462.020,2871208.948
591462.022,2871208.906
591462.024,2871208.865
591462.027,2871208.823
591462.029,2871208.781
591462.031,2871208.740
591462.034,2871208.698
591462.036,2871208.656
591462.039,2871208.615
591462.041,2871208.573
591462.043,2871208.531
591462.046,2871208.490
591462.048,2871208.448
591462.050,2871208.406
591462.053,2871208.365
591462.055,2871208.323
591462.057,2871208.281
591462.060,2871208.240
591462.062,2871208.198
591462.065,2871208.156
591462.067,2871208.115
591462.069,2871208.073
591462.072,2871208.031
591462.074,2871207.990
591462.076,2871207.948
591462.079,2871207.906
591462.081,2871207.865
591462.083,2871207.823
591462.086,2871207.781
591462.088,2871207.740
591462.090,2871207.698
591462.093,2871207.656
591462.095,2871207.615
591462.098,2871207.573
591462.100,2871207.531
591462.102,2871207.490
591462.105,2871207.448
591462.107,2871207.406
591462.109,2871207.365
591462.112,2871207.323
591462.114,2871207.281
591462.116,2871207.240
591462.119,2871207.198
591462.121,2871207.156
591462.123,2871207.115
591462.126,2871207.073
591462.128,2871207.031
591462.131,2871206.990
591462.133,2871206.948
591462.135,2871206.906
591462.138,2871206.865
591462.140,2871206.823
591462.142,2871206.781
591462.145,2871206.740
591462.147,2871206.698
591462.149,2871206.656
591462.152,2871206.615
591462.154,2871206.573
591462.156,2871206.531
591462.159,2871206.490
591462.161,2871206.448
591462.164,2871206.406
591462.166,2871206.365
591462.168,2871206.323
591462.171,2871206.282
591462.173,2871206.240
591462.175,2871206.198
591462.178,2871206.157
591462.180,2871206.115
591462.182,2871206.073
591462.185,2871206.032
591462.187,2871205.990
591462.189,2871205.948
591462.192,2871205.907
591462.194,2871205.865
591462.197,2871205.823
591462.199,2871205.782
591462.201,2871205.740
591462.204,2871205.698
591462.206,2871205.657
591462.208,2871205.615
591462.211,2871205.573
591462.213,2871205.532
591462.215,2871205.490
591462.218,2871205.448
591462.220,2871205.407
591462.223,2871205.365
591462.225,2871205.323
591462.227,2871205.282
591462.230,2871205.240
591462.230,2871205.225
591462.233,2871205.198
591462.236,2871205.157
591462.240,2871205.115
591462.243,2871205.074
591462.247,2871205.032
591462.251,2871204.990
591462.254,2871204.949
591462.258,2871204.907
591462.261,2871204.866
591462.265,2871204.824
591462.268,2871204.783
591462.272,2871204.741
591462.275,2871204.699
591462.279,2871204.658
591462.283,2871204.616
591462.286,2871204.575
591462.290,2871204.533
591462.293,2871204.492
591462.297,2871204.450
591462.300,2871204.408
591462.304,2871204.367
591462.308,2871204.325
591462.311,2871204.284
591462.315,2871204.242
591462.318,2871204.200
591462.322,2871204.159
591462.325,2871204.117
591462.329,2871204.076
591462.333,2871204.034
591462.336,2871203.993
591462.340,2871203.951
591462.343,2871203.909
591462.347,2871203.868
591462.350,2871203.826
591462.354,2871203.785
591462.357,2871203.743
591462.361,2871203.702
591462.365,2871203.660
591462.368,2871203.618
591462.372,2871203.577
591462.375,2871203.535
591462.379,2871203.494
591462.382,2871203.452
591462.386,2871203.411
591462.390,2871203.369
591462.393,2871203.327
591462.397,2871203.286
591462.400,2871203.244
591462.404,2871203.203
591462.407,2871203.161
591462.411,2871203.120
591462.414,2871203.078
591462.418,2871203.036
591462.422,2871202.995
591462.425,2871202.953
591462.429,2871202.912
591462.432,2871202.870
591462.436,2871202.828
591462.439,2871202.787
591462.443,2871202.745
591462.447,2871202.704
591462.450,2871202.662
591462.454,2871202.621
591462.457,2871202.579
591462.461,2871202.537
591462.464,2871202.496
591462.468,2871202.454
591462.471,2871202.413
591462.475,2871202.371
591462.479,2871202.330
591462.482,2871202.288
591462.486,2871202.246
591462.489,2871202.205
591462.493,2871202.163
591462.496,2871202.122
591462.500,2871202.080
591462.504,2871202.039
591462.507,2871201.997
591462.511,2871201.955
591462.514,2871201.914
591462.518,2871201.872
591462.521,2871201.831
591462.525,2871201.789
591462.529,2871201.747
591462.532,2871201.706
591462.536,2871201.664
591462.539,2871201.623
591462.543,2871201.581
591462.546,2871201.540
591462.550,2871201.498
591462.553,2871201.456
591462.557,2871201.415
591462.561,2871201.373
591462.564,2871201.332
591462.568,2871201.290
591462.571,2871201.249
591462.575,2871201.207
591462.578,2871201.165
591462.582,2871201.124
591462.586,2871201.082
591462.589,2871201.041
591462.593,2871200.999
591462.596,2871200.958
591462.600,2871200.916
591462.603,2871200.874
591462.607,2871200.833
591462.610,2871200.791
591462.614,2871200.750
591462.618,2871200.708
591462.621,2871200.666
591462.625,2871200.625
591462.628,2871200.583
591462.632,2871200.542
591462.635,2871200.500
591462.639,2871200.459
591462.643,2871200.417
591462.646,2871200.375
591462.650,2871200.334
591462.653,2871200.292
591462.657,2871200.251
591462.660,2871200.209
591462.664,2871200.168
591462.667,2871200.126
591462.671,2871200.084
591462.675,2871200.043
591462.678,2871200.001
591462.682,2871199.960
591462.685,2871199.918
591462.689,2871199.877
591462.692,2871199.835
591462.696,2871199.793
591462.700,2871199.752
591462.703,2871199.710
591462.707,2871199.669
591462.710,2871199.627
591462.714,2871199.585
591462.717,2871199.544
591462.721,2871199.502
591462.725,2871199.461
591462.728,2871199.419
591462.732,2871199.378
591462.735,2871199.336
591462.739,2871199.294
591462.742,2871199.253
591462.746,2871199.211
591462.749,2871199.170
591462.753,2871199.128
591462.757,2871199.087
591462.760,2871199.045
591462.764,2871199.003
591462.767,2871198.962
591462.771,2871198.920
591462.774,2871198.879
591462.778,2871198.837
591462.782,2871198.796
591462.785,2871198.754
591462.789,2871198.712
591462.792,2871198.671
591462.796,2871198.629
591462.799,2871198.588
591462.803,2871198.546
591462.804,2871198.531
591462.811,2871198.505
591462.822,2871198.465
591462.832,2871198.425
591462.843,2871198.384
591462.853,2871198.344
591462.864,2871198.304
591462.875,2871198.263
591462.885,2871198.223
591462.896,2871198.182
591462.907,2871198.142
591462.917,2871198.102
591462.928,2871198.061
591462.938,2871198.021
591462.949,2871197.981
591462.960,2871197.940
591462.970,2871197.900
591462.981,2871197.860
591462.991,2871197.819
591463.002,2871197.779
591463.013,2871197.739
591463.023,2871197.698
591463.034,2871197.658
591463.045,2871197.617
591463.055,2871197.577
591463.066,2871197.537
591463.076,2871197.496
591463.087,2871197.456
591463.098,2871197.416
591463.108,2871197.375
591463.119,2871197.335
591463.130,2871197.295
591463.140,2871197.254
591463.151,2871197.214
591463.161,2871197.174
591463.172,2871197.133
591463.183,2871197.093
591463.193,2871197.052
591463.204,2871197.012
591463.215,2871196.972
591463.225,2871196.931
591463.236,2871196.891
591463.246,2871196.851
591463.257,2871196.810
591463.268,2871196.770
591463.278,2871196.730
591463.289,2871196.689
591463.299,2871196.649
591463.310,2871196.609
591463.321,2871196.568
591463.331,2871196.528
591463.342,2871196.488
591463.353,2871196.447
591463.363,2871196.407
591463.374,2871196.366
591463.384,2871196.326
591463.395,2871196.286
591463.406,2871196.245
591463.416,2871196.205
591463.427,2871196.165
591463.438,2871196.124
591463.448,2871196.084
591463.459,2871196.044
591463.469,2871196.003
591463.480,2871195.963
591463.491,2871195.923
591463.501,2871195.882
591463.512,2871195.842
591463.522,2871195.801
591463.533,2871195.761
591463.544,2871195.721
591463.554,2871195.680
591463.565,2871195.640
591463.576,2871195.600
591463.586,2871195.559
591463.597,2871195.519
591463.607,2871195.479
591463.618,2871195.438
591463.629,2871195.398
591463.639,2871195.358
591463.650,2871195.317
591463.661,2871195.277
591463.671,2871195.237
591463.682,2871195.196
591463.692,2871195.156
591463.703,2871195.115
591463.714,2871195.075
591463.724,2871195.035
591463.735,2871194.994
591463.745,2871194.954
591463.756,2871194.914
591463.761,2871194.897
591463.761,2871194.873
591463.761,2871194.831
591463.761,2871194.789
591463.761,2871194.747
591463.761,2871194.706
