X,Y,ELEVATION,CLASS,SYNTHETIC,KEY_POINT,WITHHELD,OVERLAP,INTENSITY,SCAN_ANGLE,RETURN_CNT,RETURN_NUM,GPS_TIME,SOURCE_ID,ELEVATION,CLASS,SYNTHETIC,KEY_POINT,WITHHELD,OVERLAP,INTENSITY,SCAN_ANGLE,RETURN_CNT,RETURN_NUM,GPS_TIME,SOURCE_ID
591461.500,2871207.000,-55.962,0 (Created; never classified),,,,,,,1,1,,0,-55.962,0 (Created; never classified),,,,,,,1,1,,0
591462.000,2871207.000,-55.947,0 (Created; never classified),,,,,,,1,1,,0,-55.947,0 (Created; never classified),,,,,,,1,1,,0
591462.500,2871207.000,-55.944,0 (Created; never classified),,,,,,,1,1,,0,-55.944,0 (Created; never classified),,,,,,,1,1,,0
591463.000,2871207.000,-55.99,0 (Created; never classified),,,,,,,1,1,,0,-55.99,0 (Created; never classified),,,,,,,1,1,,0
591463.500,2871207.000,-56.017,0 (Created; never classified),,,,,,,1,1,,0,-56.017,0 (Created; never classified),,,,,,,1,1,,0
591464.000,2871207.000,-56.02,0 (Created; never classified),,,,,,,1,1,,0,-56.02,0 (Created; never classified),,,,,,,1,1,,0
591460.500,2871207.500,-55.917,0 (Created; never classified),,,,,,,1,1,,0,-55.917,0 (Created; never classified),,,,,,,1,1,,0
591461.000,2871207.500,-55.942,0 (Created; never classified),,,,,,,1,1,,0,-55.942,0 (Created; never classified),,,,,,,1,1,,0
591461.500,2871207.500,-55.952,0 (Created; never classified),,,,,,,1,1,,0,-55.952,0 (Created; never classified),,,,,,,1,1,,0
591462.000,2871207.500,-55.952,0 (Created; never classified),,,,,,,1,1,,0,-55.952,0 (Created; never classified),,,,,,,1,1,,0
591462.500,2871207.500,-55.97,0 (Created; never classified),,,,,,,1,1,,0,-55.97,0 (Created; never classified),,,,,,,1,1,,0
591463.000,2871207.500,-55.995,0 (Created; never classified),,,,,,,1,1,,0,-55.995,0 (Created; never classified),,,,,,,1,1,,0
591463.500,2871207.500,-56.011,0 (Created; never classified),,,,,,,1,1,,0,-56.011,0 (Created; never classified),,,,,,,1,1,,0
591464.000,2871207.500,-56.01,0 (Created; never classified),,,,,,,1,1,,0,-56.01,0 (Created; never classified),,,,,,,1,1,,0
591460.500,2871208.000,-55.912,0 (Created; never classified),,,,,,,1,1,,0,-55.912,0 (Created; never classified),,,,,,,1,1,,0
591461.000,2871208.000,-55.93,0 (Created; never classified),,,,,,,1,1,,0,-55.93,0 (Created; never classified),,,,,,,1,1,,0
591461.500,2871208.000,-55.946,0 (Created; never classified),,,,,,,1,1,,0,-55.946,0 (Created; never classified),,,,,,,1,1,,0
591462.000,2871208.000,-55.957,0 (Created; never classified),,,,,,,1,1,,0,-55.957,0 (Created; never classified),,,,,,,1,1,,0
591462.500,2871208.000,-55.973,0 (Created; never classified),,,,,,,1,1,,0,-55.973,0 (Created; never classified),,,,,,,1,1,,0
591463.000,2871208.000,-55.995,0 (Created; never classified),,,,,,,1,1,,0,-55.995,0 (Created; never classified),,,,,,,1,1,,0
591463.500,2871208.000,-56.012,0 (Created; never classified),,,,,,,1,1,,0,-56.012,0 (Created; never classified),,,,,,,1,1,,0
591464.000,2871208.000,-56.016,0 (Created; never classified),,,,,,,1,1,,0,-56.016,0 (Created; never classified),,,,,,,1,1,,0
591460.500,2871208.500,-55.91,0 (Created; never classified),,,,,,,1,1,,0,-55.91,0 (Created; never classified),,,,,,,1,1,,0
591461.000,2871208.500,-55.918,0 (Created; never classified),,,,,,,1,1,,0,-55.918,0 (Created; never classified),,,,,,,1,1,,0
591461.500,2871208.500,-55.931,0 (Created; never classified),,,,,,,1,1,,0,-55.931,0 (Created; never classified),,,,,,,1,1,,0
591462.000,2871208.500,-55.95,0 (Created; never classified),,,,,,,1,1,,0,-55.95,0 (Created; never classified),,,,,,,1,1,,0
591462.500,2871208.500,-55.966,0 (Created; never classified),,,,,,,1,1,,0,-55.966,0 (Created; never classified),,,,,,,1,1,,0
591463.000,2871208.500,-55.991,0 (Created; never classified),,,,,,,1,1,,0,-55.991,0 (Created; never classified),,,,,,,1,1,,0
591463.500,2871208.500,-56.015,0 (Created; never classified),,,,,,,1,1,,0,-56.015,0 (Created; never classified),,,,,,,1,1,,0
591464.000,2871208.500,-56.028,0 (Created; never classified),,,,,,,1,1,,0,-56.028,0 (Created; never classified),,,,,,,1,1,,0
591460.500,2871209.000,-55.909,0 (Created; never classified),,,,,,,1,1,,0,-55.909,0 (Created; never classified),,,,,,,1,1,,0
591461.000,2871209.000,-55.914,0 (Created; never classified),,,,,,,1,1,,0,-55.914,0 (Created; never classified),,,,,,,1,1,,0
591461.500,2871209.000,-55.913,0 (Created; never classified),,,,,,,1,1,,0,-55.913,0 (Created; never classified),,,,,,,1,1,,0
591462.000,2871209.000,-55.923,0 (Created; never classified),,,,,,,1,1,,0,-55.923,0 (Created; never classified),,,,,,,1,1,,0
591462.500,2871209.000,-55.943,0 (Created; never classified),,,,,,,1,1,,0,-55.943,0 (Created; never classified),,,,,,,1,1,,0
591463.000,2871209.000,-55.977,0 (Created; never classified),,,,,,,1,1,,0,-55.977,0 (Created; never classified),,,,,,,1,1,,0
591463.500,2871209.000,-56.014,0 (Created; never classified),,,,,,,1,1,,0,-56.014,0 (Created; never classified),,,,,,,1,1,,0
591464.000,2871209.000,-56.03,0 (Created; never classified),,,,,,,1,1,,0,-56.03,0 (Created; never classified),,,,,,,1,1,,0
591460.000,2871209.500,-55.886,0 (Created; never classified),,,,,,,1,1,,0,-55.886,0 (Created; never classified),,,,,,,1,1,,0
591460.500,2871209.500,-55.902,0 (Created; never classified),,,,,,,1,1,,0,-55.902,0 (Created; never classified),,,,,,,1,1,,0
591461.000,2871209.500,-55.907,0 (Created; never classified),,,,,,,1,1,,0,-55.907,0 (Created; never classified),,,,,,,1,1,,0
591461.500,2871209.500,-55.887,0 (Created; never classified),,,,,,,1,1,,0,-55.887,0 (Created; never classified),,,,,,,1,1,,0
591462.000,2871209.500,-55.899,0 (Created; never classified),,,,,,,1,1,,0,-55.899,0 (Created; never classified),,,,,,,1,1,,0
591462.500,2871209.500,-55.922,0 (Created; never classified),,,,,,,1,1,,0,-55.922,0 (Created; never classified),,,,,,,1,1,,0
591463.000,2871209.500,-55.971,0 (Created; never classified),,,,,,,1,1,,0,-55.971,0 (Created; never classified),,,,,,,1,1,,0
591463.500,2871209.500,-56.011,0 (Created; never classified),,,,,,,1,1,,0,-56.011,0 (Created; never classified),,,,,,,1,1,,0
591460.000,2871210.000,-55.882,0 (Created; never classified),,,,,,,1,1,,0,-55.882,0 (Created; never classified),,,,,,,1,1,,0
591460.500,2871210.000,-55.897,0 (Created; never classified),,,,,,,1,1,,0,-55.897,0 (Created; never classified),,,,,,,1,1,,0
591461.000,2871210.000,-55.904,0 (Created; never classified),,,,,,,1,1,,0,-55.904,0 (Created; never classified),,,,,,,1,1,,0
591461.500,2871210.000,-55.891,0 (Created; never classified),,,,,,,1,1,,0,-55.891,0 (Created; never classified),,,,,,,1,1,,0
591462.000,2871210.000,-55.902,0 (Created; never classified),,,,,,,1,1,,0,-55.902,0 (Created; never classified),,,,,,,1,1,,0
591462.500,2871210.000,-55.937,0 (Created; never classified),,,,,,,1,1,,0,-55.937,0 (Created; never classified),,,,,,,1,1,,0
591463.000,2871210.000,-55.974,0 (Created; never classified),,,,,,,1,1,,0,-55.974,0 (Created; never classified),,,,,,,1,1,,0
591463.500,2871210.000,-56.005,0 (Created; never classified),,,,,,,1,1,,0,-56.005,0 (Created; never classified),,,,,,,1,1,,0
591460.000,2871210.500,-55.887,0 (Created; never classified),,,,,,,1,1,,0,-55.887,0 (Created; never classified),,,,,,,1,1,,0
591460.500,2871210.500,-55.901,0 (Created; never classified),,,,,,,1,1,,0,-55.901,0 (Created; never classified),,,,,,,1,1,,0
591461.000,2871210.500,-55.905,0 (Created; never classified),,,,,,,1,1,,0,-55.905,0 (Created; never classified),,,,,,,1,1,,0
591461.500,2871210.500,-55.913,0 (Created; never classified),,,,,,,1,1,,0,-55.913,0 (Created; never classified),,,,,,,1,1,,0
591462.000,2871210.500,-55.931,0 (Created; never classified),,,,,,,1,1,,0,-55.931,0 (Created; never classified),,,,,,,1,1,,0
591462.500,2871210.500,-55.964,0 (Created; never classified),,,,,,,1,1,,0,-55.964,0 (Created; never classified),,,,,,,1,1,,0
591463.000,2871210.500,-55.984,0 (Created; never classified),,,,,,,1,1,,0,-55.984,0 (Created; never classified),,,,,,,1,1,,0
591463.500,2871210.500,-56,0 (Created; never classified),,,,,,,1,1,,0,-56,0 (Created; never classified),,,,,,,1,1,,0
591460.000,2871211.000,-55.892,0 (Created; never classified),,,,,,,1,1,,0,-55.892,0 (Created; never classified),,,,,,,1,1,,0
591460.500,2871211.000,-55.908,0 (Created; never classified),,,,,,,1,1,,0,-55.908,0 (Created; never classified),,,,,,,1,1,,0
591461.000,2871211.000,-55.91,0 (Created; never classified),,,,,,,1,1,,0,-55.91,0 (Created; never classified),,,,,,,1,1,,0
591461.500,2871211.000,-55.927,0 (Created; never classified),,,,,,,1,1,,0,-55.927,0 (Created; never classified),,,,,,,1,1,,0
591462.000,2871211.000,-55.946,0 (Created; never classified),,,,,,,1,1,,0,-55.946,0 (Created; never classified),,,,,,,1,1,,0
591462.500,2871211.000,-55.969,0 (Created; never classified),,,,,,,1,1,,0,-55.969,0 (Created; never classified),,,,,,,1,1,,0
591463.000,2871211.000,-55.984,0 (Created; never classified),,,,,,,1,1,,0,-55.984,0 (Created; never classified),,,,,,,1,1,,0
591463.500,2871211.000,-56.003,0 (Created; never classified),,,,,,,1,1,,0,-56.003,0 (Created; never classified),,,,,,,1,1,,0
591460.000,2871211.500,-55.896,0 (Created; never classified),,,,,,,1,1,,0,-55.896,0 (Created; never classified),,,,,,,1,1,,0
591460.500,2871211.500,-55.912,0 (Created; never classified),,,,,,,1,1,,0,-55.912,0 (Created; never classified),,,,,,,1,1,,0
591461.000,2871211.500,-55.92,0 (Created; never classified),,,,,,,1,1,,0,-55.92,0 (Created; never classified),,,,,,,1,1,,0
591461.500,2871211.500,-55.935,0 (Created; never classified),,,,,,,1,1,,0,-55.935,0 (Created; never classified),,,,,,,1,1,,0
591462.000,2871211.500,-55.953,0 (Created; never classified),,,,,,,1,1,,0,-55.953,0 (Created; never classified),,,,,,,1,1,,0
591462.500,2871211.500,-55.967,0 (Created; never classified),,,,,,,1,1,,0,-55.967,0 (Created; never classified),,,,,,,1,1,,0
591463.000,2871211.500,-55.979,0 (Created; never classified),,,,,,,1,1,,0,-55.979,0 (Created; never classified),,,,,,,1,1,,0
591463.500,2871211.500,-56.001,0 (Created; never classified),,,,,,,1,1,,0,-56.001,0 (Created; never classified),,,,,,,1,1,,0
591460.000,2871212.000,-55.899,0 (Created; never classified),,,,,,,1,1,,0,-55.899,0 (Created; never classified),,,,,,,1,1,,0
591460.500,2871212.000,-55.914,0 (Created; never classified),,,,,,,1,1,,0,-55.914,0 (Created; never classified),,,,,,,1,1,,0
591461.000,2871212.000,-55.928,0 (Created; never classified),,,,,,,1,1,,0,-55.928,0 (Created; never classified),,,,,,,1,1,,0
591461.500,2871212.000,-55.941,0 (Created; never classified),,,,,,,1,1,,0,-55.941,0 (Created; never classified),,,,,,,1,1,,0
591462.000,2871212.000,-55.953,0 (Created; never classified),,,,,,,1,1,,0,-55.953,0 (Created; never classified),,,,,,,1,1,,0
591462.500,2871212.000,-55.964,0 (Created; never classified),,,,,,,1,1,,0,-55.964,0 (Created; never classified),,,,,,,1,1,,0
591463.000,2871212.000,-55.978,0 (Created; never classified),,,,,,,1,1,,0,-55.978,0 (Created; never classified),,,,,,,1,1,,0
591463.500,2871212.000,-56.001,0 (Created; never classified),,,,,,,1,1,,0,-56.001,0 (Created; never classified),,,,,,,1,1,,0
591460.000,2871212.500,-55.898,0 (Created; never classified),,,,,,,1,1,,0,-55.898,0 (Created; never classified),,,,,,,1,1,,0
591460.500,2871212.500,-55.913,0 (Created; never classified),,,,,,,1,1,,0,-55.913,0 (Created; never classified),,,,,,,1,1,,0
591461.000,2871212.500,-55.929,0 (Created; never classified),,,,,,,1,1,,0,-55.929,0 (Created; never classified),,,,,,,1,1,,0
591461.500,2871212.500,-55.945,0 (Created; never classified),,,,,,,1,1,,0,-55.945,0 (Created; never classified),,,,,,,1,1,,0
591462.000,2871212.500,-55.952,0 (Created; never classified),,,,,,,1,1,,0,-55.952,0 (Created; never classified),,,,,,,1,1,,0
591462.500,2871212.500,-55.967,0 (Created; never classified),,,,,,,1,1,,0,-55.967,0 (Created; never classified),,,,,,,1,1,,0
591463.000,2871212.500,-55.986,0 (Created; never classified),,,,,,,1,1,,0,-55.986,0 (Created; never classified),,,,,,,1,1,,0
591463.500,2871212.500,-56.006,0 (Created; never classified),,,,,,,1,1,,0,-56.006,0 (Created; never classified),,,,,,,1,1,,0
591460.000,2871213.000,-55.897,0 (Created; never classified),,,,,,,1,1,,0,-55.897,0 (Created; never classified),,,,,,,1,1,,0
591460.500,2871213.000,-55.915,0 (Created; never classified),,,,,,,1,1,,0,-55.915,0 (Created; never classified),,,,,,,1,1,,0
591461.000,2871213.000,-55.929,0 (Created; never classified),,,,,,,1,1,,0,-55.929,0 (Created; never classified),,,,,,,1,1,,0
591461.500,2871213.000,-55.948,0 (Created; never classified),,,,,,,1,1,,0,-55.948,0 (Created; never classified),,,,,,,1,1,,0
591462.000,2871213.000,-55.952,0 (Created; never classified),,,,,,,1,1,,0,-55.952,0 (Created; never classified),,,,,,,1,1,,0
591462.500,2871213.000,-55.974,0 (Created; never classified),,,,,,,1,1,,0,-55.974,0 (Created; never classified),,,,,,,1,1,,0
591463.000,2871213.000,-55.995,0 (Created; never classified),,,,,,,1,1,,0,-55.995,0 (Created; never classified),,,,,,,1,1,,0
591463.500,2871213.000,-56.02,0 (Created; never classified),,,,,,,1,1,,0,-56.02,0 (Created; never classified),,,,,,,1,1,,0
591460.000,2871213.500,-55.904,0 (Created; never classified),,,,,,,1,1,,0,-55.904,0 (Created; never classified),,,,,,,1,1,,0
591460.500,2871213.500,-55.917,0 (Created; never classified),,,,,,,1,1,,0,-55.917,0 (Created; never classified),,,,,,,1,1,,0
591461.000,2871213.500,-55.93,0 (Created; never classified),,,,,,,1,1,,0,-55.93,0 (Created; never classified),,,,,,,1,1,,0
591461.500,2871213.500,-55.949,0 (Created; never classified),,,,,,,1,1,,0,-55.949,0 (Created; never classified),,,,,,,1,1,,0
591462.000,2871213.500,-55.958,0 (Created; never classified),,,,,,,1,1,,0,-55.958,0 (Created; never classified),,,,,,,1,1,,0
591462.500,2871213.500,-55.978,0 (Created; never classified),,,,,,,1,1,,0,-55.978,0 (Created; never classified),,,,,,,1,1,,0
591463.000,2871213.500,-56.002,0 (Created; never classified),,,,,,,1,1,,0,-56.002,0 (Created; never classified),,,,,,,1,1,,0
591463.500,2871213.500,-56.026,0 (Created; never classified),,,,,,,1,1,,0,-56.026,0 (Created; never classified),,,,,,,1,1,,0
591460.000,2871214.000,-55.91,0 (Created; never classified),,,,,,,1,1,,0,-55.91,0 (Created; never classified),,,,,,,1,1,,0
591460.500,2871214.000,-55.919,0 (Created; never classified),,,,,,,1,1,,0,-55.919,0 (Created; never classified),,,,,,,1,1,,0
591461.000,2871214.000,-55.931,0 (Created; never classified),,,,,,,1,1,,0,-55.931,0 (Created; never classified),,,,,,,1,1,,0
591461.500,2871214.000,-55.95,0 (Created; never classified),,,,,,,1,1,,0,-55.95,0 (Created; never classified),,,,,,,1,1,,0
591462.000,2871214.000,-55.965,0 (Created; never classified),,,,,,,1,1,,0,-55.965,0 (Created; never classified),,,,,,,1,1,,0
591462.500,2871214.000,-55.981,0 (Created; never classified),,,,,,,1,1,,0,-55.981,0 (Created; never classified),,,,,,,1,1,,0
591463.000,2871214.000,-56,0 (Created; never classified),,,,,,,1,1,,0,-56,0 (Created; never classified),,,,,,,1,1,,0
591463.500,2871214.000,-56.026,0 (Created; never classified),,,,,,,1,1,,0,-56.026,0 (Created; never classified),,,,,,,1,1,,0
591460.000,2871214.500,-55.916,0 (Created; never classified),,,,,,,1,1,,0,-55.916,0 (Created; never classified),,,,,,,1,1,,0
591460.500,2871214.500,-55.923,0 (Created; never classified),,,,,,,1,1,,0,-55.923,0 (Created; never classified),,,,,,,1,1,,0
591461.000,2871214.500,-55.934,0 (Created; never classified),,,,,,,1,1,,0,-55.934,0 (Created; never classified),,,,,,,1,1,,0
591461.500,2871214.500,-55.95,0 (Created; never classified),,,,,,,1,1,,0,-55.95,0 (Created; never classified),,,,,,,1,1,,0
591462.000,2871214.500,-55.964,0 (Created; never classified),,,,,,,1,1,,0,-55.964,0 (Created; never classified),,,,,,,1,1,,0
591462.500,2871214.500,-55.975,0 (Created; never classified),,,,,,,1,1,,0,-55.975,0 (Created; never classified),,,,,,,1,1,,0
591463.000,2871214.500,-55.995,0 (Created; never classified),,,,,,,1,1,,0,-55.995,0 (Created; never classified),,,,,,,1,1,,0
591463.500,2871214.500,-56.028,0 (Created; never classified),,,,,,,1,1,,0,-56.028,0 (Created; never classified),,,,,,,1,1,,0
591460.000,2871215.000,-55.922,0 (Created; never classified),,,,,,,1,1,,0,-55.922,0 (Created; never classified),,,,,,,1,1,,0
591460.500,2871215.000,-55.927,0 (Created; never classified),,,,,,,1,1,,0,-55.927,0 (Created; never classified),,,,,,,1,1,,0
591461.000,2871215.000,-55.938,0 (Created; never classified),,,,,,,1,1,,0,-55.938,0 (Created; never classified),,,,,,,1,1,,0
591461.500,2871215.000,-55.952,0 (Created; never classified),,,,,,,1,1,,0,-55.952,0 (Created; never classified),,,,,,,1,1,,0
591462.000,2871215.000,-55.962,0 (Created; never classified),,,,,,,1,1,,0,-55.962,0 (Created; never classified),,,,,,,1,1,,0
591462.500,2871215.000,-55.972,0 (Created; never classified),,,,,,,1,1,,0,-55.972,0 (Created; never classified),,,,,,,1,1,,0
591463.000,2871215.000,-55.994,0 (Created; never classified),,,,,,,1,1,,0,-55.994,0 (Created; never classified),,,,,,,1,1,,0
591463.500,2871215.000,-56.027,0 (Created; never classified),,,,,,,1,1,,0,-56.027,0 (Created; never classified),,,,,,,1,1,,0
591460.000,2871215.500,-55.921,0 (Created; never classified),,,,,,,1,1,,0,-55.921,0 (Created; never classified),,,,,,,1,1,,0
591460.500,2871215.500,-55.93,0 (Created; never classified),,,,,,,1,1,,0,-55.93,0 (Created; never classified),,,,,,,1,1,,0
591461.000,2871215.500,-55.939,0 (Created; never classified),,,,,,,1,1,,0,-55.939,0 (Created; never classified),,,,,,,1,1,,0
591461.500,2871215.500,-55.952,0 (Created; never classified),,,,,,,1,1,,0,-55.952,0 (Created; never classified),,,,,,,1,1,,0
591462.000,2871215.500,-55.961,0 (Created; never classified),,,,,,,1,1,,0,-55.961,0 (Created; never classified),,,,,,,1,1,,0
591462.500,2871215.500,-55.972,0 (Created; never classified),,,,,,,1,1,,0,-55.972,0 (Created; never classified),,,,,,,1,1,,0
591463.000,2871215.500,-55.993,0 (Created; never classified),,,,,,,1,1,,0,-55.993,0 (Created; never classified),,,,,,,1,1,,0
591463.500,2871215.500,-56.03,0 (Created; never classified),,,,,,,1,1,,0,-56.03,0 (Created; never classified),,,,,,,1,1,,0
591459.500,2871216.000,-55.904,0 (Created; never classified),,,,,,,1,1,,0,-55.904,0 (Created; never classified),,,,,,,1,1,,0
591460.000,2871216.000,-55.919,0 (Created; never classified),,,,,,,1,1,,0,-55.919,0 (Created; never classified),,,,,,,1,1,,0
591460.500,2871216.000,-55.93,0 (Created; never classified),,,,,,,1,1,,0,-55.93,0 (Created; never classified),,,,,,,1,1,,0
591461.000,2871216.000,-55.936,0 (Created; never classified),,,,,,,1,1,,0,-55.936,0 (Created; never classified),,,,,,,1,1,,0
591461.500,2871216.000,-55.948,0 (Created; never classified),,,,,,,1,1,,0,-55.948,0 (Created; never classified),,,,,,,1,1,,0
591462.000,2871216.000,-55.957,0 (Created; never classified),,,,,,,1,1,,0,-55.957,0 (Created; never classified),,,,,,,1,1,,0
591462.500,2871216.000,-55.971,0 (Created; never classified),,,,,,,1,1,,0,-55.971,0 (Created; never classified),,,,,,,1,1,,0
591463.000,2871216.000,-55.994,0 (Created; never classified),,,,,,,1,1,,0,-55.994,0 (Created; never classified),,,,,,,1,1,,0
591463.500,2871216.000,-56.024,0 (Created; never classified),,,,,,,1,1,,0,-56.024,0 (Created; never classified),,,,,,,1,1,,0
591459.500,2871216.500,-55.904,0 (Created; never classified),,,,,,,1,1,,0,-55.904,0 (Created; never classified),,,,,,,1,1,,0
591460.000,2871216.500,-55.914,0 (Created; never classified),,,,,,,1,1,,0,-55.914,0 (Created; never classified),,,,,,,1,1,,0
591460.500,2871216.500,-55.921,0 (Created; never classified),,,,,,,1,1,,0,-55.921,0 (Created; never classified),,,,,,,1,1,,0
591461.000,2871216.500,-55.93,0 (Created; never classified),,,,,,,1,1,,0,-55.93,0 (Created; never classified),,,,,,,1,1,,0
591461.500,2871216.500,-55.939,0 (Created; never classified),,,,,,,1,1,,0,-55.939,0 (Created; never classified),,,,,,,1,1,,0
591462.000,2871216.500,-55.951,0 (Created; never classified),,,,,,,1,1,,0,-55.951,0 (Created; never classified),,,,,,,1,1,,0
591462.500,2871216.500,-55.964,0 (Created; never classified),,,,,,,1,1,,0,-55.964,0 (Created; never classified),,,,,,,1,1,,0
591463.000,2871216.500,-55.986,0 (Created; never classified),,,,,,,1,1,,0,-55.986,0 (Created; never classified),,,,,,,1,1,,0
591459.500,2871217.000,-55.899,0 (Created; never classified),,,,,,,1,1,,0,-55.899,0 (Created; never classified),,,,,,,1,1,,0
591460.000,2871217.000,-55.908,0 (Created; never classified),,,,,,,1,1,,0,-55.908,0 (Created; never classified),,,,,,,1,1,,0
591460.500,2871217.000,-55.914,0 (Created; never classified),,,,,,,1,1,,0,-55.914,0 (Created; never classified),,,,,,,1,1,,0
591461.000,2871217.000,-55.923,0 (Created; never classified),,,,,,,1,1,,0,-55.923,0 (Created; never classified),,,,,,,1,1,,0
591461.500,2871217.000,-55.933,0 (Created; never classified),,,,,,,1,1,,0,-55.933,0 (Created; never classified),,,,,,,1,1,,0
591462.000,2871217.000,-55.946,0 (Created; never classified),,,,,,,1,1,,0,-55.946,0 (Created; never classified),,,,,,,1,1,,0
591462.500,2871217.000,-55.955,0 (Created; never classified),,,,,,,1,1,,0,-55.955,0 (Created; never classified),,,,,,,1,1,,0
591463.000,2871217.000,-55.964,0 (Created; never classified),,,,,,,1,1,,0,-55.964,0 (Created; never classified),,,,,,,1,1,,0
591459.500,2871217.500,-55.891,0 (Created; never classified),,,,,,,1,1,,0,-55.891,0 (Created; never classified),,,,,,,1,1,,0
591460.000,2871217.500,-55.896,0 (Created; never classified),,,,,,,1,1,,0,-55.896,0 (Created; never classified),,,,,,,1,1,,0
591460.500,2871217.500,-55.905,0 (Created; never classified),,,,,,,1,1,,0,-55.905,0 (Created; never classified),,,,,,,1,1,,0
591461.000,2871217.500,-55.916,0 (Created; never classified),,,,,,,1,1,,0,-55.916,0 (Created; never classified),,,,,,,1,1,,0
591461.500,2871217.500,-55.929,0 (Created; never classified),,,,,,,1,1,,0,-55.929,0 (Created; never classified),,,,,,,1,1,,0
591462.000,2871217.500,-55.94,0 (Created; never classified),,,,,,,1,1,,0,-55.94,0 (Created; never classified),,,,,,,1,1,,0
591462.500,2871217.500,-55.946,0 (Created; never classified),,,,,,,1,1,,0,-55.946,0 (Created; never classified),,,,,,,1,1,,0
591463.000,2871217.500,-55.928,0 (Created; never classified),,,,,,,1,1,,0,-55.928,0 (Created; never classified),,,,,,,1,1,,0
591459.500,2871218.000,-55.878,0 (Created; never classified),,,,,,,1,1,,0,-55.878,0 (Created; never classified),,,,,,,1,1,,0
591460.000,2871218.000,-55.885,0 (Created; never classified),,,,,,,1,1,,0,-55.885,0 (Created; never classified),,,,,,,1,1,,0
591460.500,2871218.000,-55.895,0 (Created; never classified),,,,,,,1,1,,0,-55.895,0 (Created; never classified),,,,,,,1,1,,0
591461.000,2871218.000,-55.909,0 (Created; never classified),,,,,,,1,1,,0,-55.909,0 (Created; never classified),,,,,,,1,1,,0
591461.500,2871218.000,-55.927,0 (Created; never classified),,,,,,,1,1,,0,-55.927,0 (Created; never classified),,,,,,,1,1,,0
591462.000,2871218.000,-55.939,0 (Created; never classified),,,,,,,1,1,,0,-55.939,0 (Created; never classified),,,,,,,1,1,,0
591462.500,2871218.000,-55.935,0 (Created; never classified),,,,,,,1,1,,0,-55.935,0 (Created; never classified),,,,,,,1,1,,0
591463.000,2871218.000,-55.883,0 (Created; never classified),,,,,,,1,1,,0,-55.883,0 (Created; never classified),,,,,,,1,1,,0
591459.000,2871218.500,-55.858,0 (Created; never classified),,,,,,,1,1,,0,-55.858,0 (Created; never classified),,,,,,,1,1,,0
591459.500,2871218.500,-55.869,0 (Created; never classified),,,,,,,1,1,,0,-55.869,0 (Created; never classified),,,,,,,1,1,,0
591460.000,2871218.500,-55.878,0 (Created; never classified),,,,,,,1,1,,0,-55.878,0 (Created; never classified),,,,,,,1,1,,0
591460.500,2871218.500,-55.888,0 (Created; never classified),,,,,,,1,1,,0,-55.888,0 (Created; never classified),,,,,,,1,1,,0
591461.000,2871218.500,-55.899,0 (Created; never classified),,,,,,,1,1,,0,-55.899,0 (Created; never classified),,,,,,,1,1,,0
591461.500,2871218.500,-55.921,0 (Created; never classified),,,,,,,1,1,,0,-55.921,0 (Created; never classified),,,,,,,1,1,,0
591462.000,2871218.500,-55.939,0 (Created; never classified),,,,,,,1,1,,0,-55.939,0 (Created; never classified),,,,,,,1,1,,0
591462.500,2871218.500,-55.922,0 (Created; never classified),,,,,,,1,1,,0,-55.922,0 (Created; never classified),,,,,,,1,1,,0
591463.000,2871218.500,-55.847,0 (Created; never classified),,,,,,,1,1,,0,-55.847,0 (Created; never classified),,,,,,,1,1,,0
591459.000,2871219.000,-55.85,0 (Created; never classified),,,,,,,1,1,,0,-55.85,0 (Created; never classified),,,,,,,1,1,,0
591459.500,2871219.000,-55.867,0 (Created; never classified),,,,,,,1,1,,0,-55.867,0 (Created; never classified),,,,,,,1,1,,0
591460.000,2871219.000,-55.875,0 (Created; never classified),,,,,,,1,1,,0,-55.875,0 (Created; never classified),,,,,,,1,1,,0
591460.500,2871219.000,-55.884,0 (Created; never classified),,,,,,,1,1,,0,-55.884,0 (Created; never classified),,,,,,,1,1,,0
591461.000,2871219.000,-55.893,0 (Created; never classified),,,,,,,1,1,,0,-55.893,0 (Created; never classified),,,,,,,1,1,,0
591461.500,2871219.000,-55.919,0 (Created; never classified),,,,,,,1,1,,0,-55.919,0 (Created; never classified),,,,,,,1,1,,0
591462.000,2871219.000,-55.938,0 (Created; never classified),,,,,,,1,1,,0,-55.938,0 (Created; never classified),,,,,,,1,1,,0
591462.500,2871219.000,-55.918,0 (Created; never classified),,,,,,,1,1,,0,-55.918,0 (Created; never classified),,,,,,,1,1,,0
591459.000,2871219.500,-55.851,0 (Created; never classified),,,,,,,1,1,,0,-55.851,0 (Created; never classified),,,,,,,1,1,,0
591459.500,2871219.500,-55.867,0 (Created; never classified),,,,,,,1,1,,0,-55.867,0 (Created; never classified),,,,,,,1,1,,0
591460.000,2871219.500,-55.876,0 (Created; never classified),,,,,,,1,1,,0,-55.876,0 (Created; never classified),,,,,,,1,1,,0
591460.500,2871219.500,-55.882,0 (Created; never classified),,,,,,,1,1,,0,-55.882,0 (Created; never classified),,,,,,,1,1,,0
591461.000,2871219.500,-55.893,0 (Created; never classified),,,,,,,1,1,,0,-55.893,0 (Created; never classified),,,,,,,1,1,,0
591461.500,2871219.500,-55.917,0 (Created; never classified),,,,,,,1,1,,0,-55.917,0 (Created; never classified),,,,,,,1,1,,0
